264.50025	420.99975	-14.85	-14.85
266.00025	428.00025	-14.85	-16.2
267	435.99975	-14.85	-17.55
268.5	442.5	-14.85	-18.9
269.49975	449.00025	-14.85	-20.25
270.99975	455.00025	-14.85	-21.6
272.49975	459.50025	-14.85	-22.95
273.50025	464.49975	-14.85	-24.3
273.99975	470.49975	-14.85	-25.65
249	43.5	-16.2	27
247.5	51.999975	-16.2	25.65
246	60.999975	-16.2	24.3
243.99975	70.5	-16.2	22.95
242.49975	81	-16.2	21.6
241.5	90.99975	-16.2	20.25
240.50025	102.50025	-16.2	18.9
239.49975	113.49975	-16.2	17.55
237.50025	126.99975	-16.2	16.2
236.49975	139.5	-16.2	14.85
235.5	153.50025	-16.2	13.5
234.50025	167.49975	-16.2	12.15
234.50025	181.5	-16.2	10.8
234.50025	195.99975	-16.2	9.45
234.50025	210.99975	-16.2	8.1
234.50025	225.50025	-16.2	6.75
233.49975	240.99975	-16.2	5.4
234.50025	256.5	-16.2	4.05
234.99975	270.99975	-16.2	2.7
234.99975	285.50025	-16.2	1.35
236.00025	299.49975	-16.2	0
237.50025	313.5	-16.2	-1.35
238.5	326.49975	-16.2	-2.7
240	339.50025	-16.2	-4.05
241.5	351.50025	-16.2	-5.4
243	363.50025	-16.2	-6.75
244.5	374.00025	-16.2	-8.1
246	384.50025	-16.2	-9.45
248.00025	393.99975	-16.2	-10.8
249.50025	402.50025	-16.2	-12.15
251.49975	411.50025	-16.2	-13.5
252.99975	419.49975	-16.2	-14.85
255	427.5	-16.2	-16.2
256.5	434.49975	-16.2	-17.55
258	441	-16.2	-18.9
259.5	447.50025	-16.2	-20.25
261	453.50025	-16.2	-21.6
262.5	458.00025	-16.2	-22.95
263.49975	463.5	-16.2	-24.3
264.50025	469.5	-16.2	-25.65
238.5	45.500025	-17.55	27
236.00025	53.000025	-17.55	25.65
234.50025	62.499975	-17.55	24.3
232.5	72.500025	-17.55	22.95
231	82.5	-17.55	21.6
229.5	93	-17.55	20.25
227.49975	104.00025	-17.55	18.9
226.5	116.00025	-17.55	17.55
225	128.00025	-17.55	16.2
224.00025	141.50025	-17.55	14.85
222.99975	155.00025	-17.55	13.5
222.50025	168.50025	-17.55	12.15
221.49975	183	-17.55	10.8
220.5	197.00025	-17.55	9.45
221.00025	212.00025	-17.55	8.1
220.5	226.5	-17.55	6.75
220.5	242.00025	-17.55	5.4
221.00025	255.50025	-17.55	4.05
221.49975	270.99975	-17.55	2.7
222.99975	285.50025	-17.55	1.35
223.5	298.5	-17.55	0
225	312.50025	-17.55	-1.35
226.5	326.00025	-17.55	-2.7
228	338.49975	-17.55	-4.05
230.00025	350.49975	-17.55	-5.4
231.50025	361.5	-17.55	-6.75
233.00025	372.50025	-17.55	-8.1
234.50025	383.00025	-17.55	-9.45
235.5	393.50025	-17.55	-10.8
238.5	402.50025	-17.55	-12.15
239.49975	411	-17.55	-13.5
242.00025	418.5	-17.55	-14.85
243.99975	426	-17.55	-16.2
246	432.99975	-17.55	-17.55
247.5	440.00025	-17.55	-18.9
249	446.49975	-17.55	-20.25
249.99975	452.00025	-17.55	-21.6
252	457.5	-17.55	-22.95
254.49975	462.99975	-17.55	-24.3
255.50025	468	-17.55	-25.65
227.49975	47.000025	-18.9	27
225.99975	54.999975	-18.9	25.65
224.49975	63.999975	-18.9	24.3
222.99975	74.000025	-18.9	22.95
220.5	84	-18.9	21.6
218.49975	95.00025	-18.9	20.25
217.5	105.99975	-18.9	18.9
216	118.5	-18.9	17.55
213.99975	129.50025	-18.9	16.2
212.49975	141.99975	-18.9	14.85
211.5	156	-18.9	13.5
210.50025	168.99975	-18.9	12.15
209.49975	183.99975	-18.9	10.8
209.00025	198	-18.9	9.45
209.00025	212.00025	-18.9	8.1
209.00025	226.5	-18.9	6.75
209.00025	241.5	-18.9	5.4
209.00025	255.99975	-18.9	4.05
209.00025	269.49975	-18.9	2.7
210.50025	282.99975	-18.9	1.35
212.00025	297.99975	-18.9	0
213.99975	311.49975	-18.9	-1.35
215.00025	324	-18.9	-2.7
216	336.50025	-18.9	-4.05
216.99975	348.99975	-18.9	-5.4
219.50025	360.99975	-18.9	-6.75
221.49975	371.49975	-18.9	-8.1
222.99975	381.99975	-18.9	-9.45
225	392.00025	-18.9	-10.8
227.00025	399.99975	-18.9	-12.15
228.99975	408.99975	-18.9	-13.5
230.49975	417	-18.9	-14.85
232.5	423.99975	-18.9	-16.2
234.50025	432	-18.9	-17.55
236.49975	438.99975	-18.9	-18.9
238.5	444.99975	-18.9	-20.25
240.50025	449.49975	-18.9	-21.6
242.49975	455.00025	-18.9	-22.95
244.5	461.00025	-18.9	-24.3
246.50025	466.5	-18.9	-25.65
216.50025	49.5	-20.25	27
215.00025	57.500025	-20.25	25.65
213	66.500025	-20.25	24.3
210.99975	75.99975	-20.25	22.95
209.00025	86.00025	-20.25	21.6
207	96.50025	-20.25	20.25
205.5	107.49975	-20.25	18.9
203.00025	119.49975	-20.25	17.55
201.99975	130.5	-20.25	16.2
200.00025	144	-20.25	14.85
198.99975	156.99975	-20.25	13.5
198.50025	170.00025	-20.25	12.15
197.49975	183.99975	-20.25	10.8
197.00025	198.50025	-20.25	9.45
195.99975	211.5	-20.25	8.1
195.50025	227.49975	-20.25	6.75
195.99975	240.50025	-20.25	5.4
196.5	255.50025	-20.25	4.05
197.00025	269.00025	-20.25	2.7
198.50025	282.99975	-20.25	1.35
200.00025	297	-20.25	0
201	309.99975	-20.25	-1.35
202.5	323.00025	-20.25	-2.7
204.50025	335.00025	-20.25	-4.05
206.00025	347.49975	-20.25	-5.4
207.99975	358.5	-20.25	-6.75
209.49975	369	-20.25	-8.1
211.5	380.00025	-20.25	-9.45
213	390	-20.25	-10.8
215.49975	399.50025	-20.25	-12.15
217.5	407.49975	-20.25	-13.5
219.50025	414.99975	-20.25	-14.85
222	423.50025	-20.25	-16.2
223.5	430.5	-20.25	-17.55
225.99975	436.5	-20.25	-18.9
228.50025	442.5	-20.25	-20.25
230.49975	448.5	-20.25	-21.6
232.5	453.99975	-20.25	-22.95
234	459.50025	-20.25	-24.3
236.00025	464.49975	-20.25	-25.65
206.49975	51.500025	-21.6	27
204.50025	59.499975	-21.6	25.65
202.5	69	-21.6	24.3
200.49975	78.50025	-21.6	22.95
198.50025	87.99975	-21.6	21.6
195.99975	98.49975	-21.6	20.25
194.49975	108.99975	-21.6	18.9
192.50025	120.99975	-21.6	17.55
190.5	132.99975	-21.6	16.2
189.50025	144.99975	-21.6	14.85
188.49975	159	-21.6	13.5
186.99975	171.50025	-21.6	12.15
186.50025	185.00025	-21.6	10.8
185.49975	198.50025	-21.6	9.45
185.00025	212.49975	-21.6	8.1
184.5	226.5	-21.6	6.75
183.99975	240.99975	-21.6	5.4
185.49975	254.49975	-21.6	4.05
185.49975	268.5	-21.6	2.7
186.50025	282	-21.6	1.35
188.49975	295.5	-21.6	0
190.5	309	-21.6	-1.35
191.00025	321.50025	-21.6	-2.7
193.5	333.50025	-21.6	-4.05
195	345.50025	-21.6	-5.4
197.00025	356.49975	-21.6	-6.75
198.99975	366.99975	-21.6	-8.1
201	378	-21.6	-9.45
202.5	387.50025	-21.6	-10.8
204	396.50025	-21.6	-12.15
207	405.50025	-21.6	-13.5
209.49975	413.00025	-21.6	-14.85
212.00025	421.5	-21.6	-16.2
214.5	428.49975	-21.6	-17.55
216.99975	435.99975	-21.6	-18.9
219.50025	441	-21.6	-20.25
221.49975	446.49975	-21.6	-21.6
224.00025	452.49975	-21.6	-22.95
225.50025	458.00025	-21.6	-24.3
226.5	462.50025	-21.6	-25.65
196.5	54.500025	-22.95	27
194.00025	62.499975	-22.95	25.65
192.50025	71.000025	-22.95	24.3
189.99975	81	-22.95	22.95
187.5	90	-22.95	21.6
185.00025	100.5	-22.95	20.25
183.50025	111.99975	-22.95	18.9
180.99975	123	-22.95	17.55
180	134.00025	-22.95	16.2
179.00025	147	-22.95	14.85
176.49975	159	-22.95	13.5
177	171.99975	-22.95	12.15
174	186.50025	-22.95	10.8
174.50025	199.5	-22.95	9.45
174	212.49975	-22.95	8.1
173.00025	225.99975	-22.95	6.75
173.49975	240.99975	-22.95	5.4
174.50025	254.49975	-22.95	4.05
174.50025	268.5	-22.95	2.7
176.00025	281.00025	-22.95	1.35
177	294.50025	-22.95	0
179.00025	307.5	-22.95	-1.35
180.50025	319.5	-22.95	-2.7
182.49975	330.99975	-22.95	-4.05
183.99975	342.99975	-22.95	-5.4
186	354	-22.95	-6.75
188.00025	364.5	-22.95	-8.1
189.99975	375	-22.95	-9.45
192	384.50025	-22.95	-10.8
194.00025	394.5	-22.95	-12.15
196.5	403.5	-22.95	-13.5
198.99975	411.50025	-22.95	-14.85
201.99975	419.00025	-22.95	-16.2
204.50025	426	-22.95	-17.55
207	432	-22.95	-18.9
209.49975	437.49975	-22.95	-20.25
212.00025	443.49975	-22.95	-21.6
214.5	449.49975	-22.95	-22.95
216.50025	454.5	-22.95	-24.3
218.00025	460.5	-22.95	-25.65
185.49975	56.000025	-24.3	27
184.5	65.499975	-24.3	25.65
183	73.5	-24.3	24.3
180.50025	83.00025	-24.3	22.95
177.50025	93	-24.3	21.6
174.99975	103.5	-24.3	20.25
173.49975	114.50025	-24.3	18.9
171.50025	125.00025	-24.3	17.55
169.5	137.00025	-24.3	16.2
167.49975	149.00025	-24.3	14.85
166.5	161.00025	-24.3	13.5
165.50025	174	-24.3	12.15
164.00025	186.99975	-24.3	10.8
163.5	200.00025	-24.3	9.45
163.5	213	-24.3	8.1
162.99975	226.5	-24.3	6.75
163.5	240	-24.3	5.4
163.5	254.00025	-24.3	4.05
164.49975	267	-24.3	2.7
165.99975	279.99975	-24.3	1.35
